2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,2.772411108016967773e+00,4.075061321258544922e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.928633928298950195e+00,3.340491771697998047e+00
2.000000000000000000e+00,-3.013490438461303711e+00,2.407777070999145508e+00
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.607195019721984863e+00,3.973092555999755859e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
2.000000000000000000e+00,1.808094263076782227e+00,3.407243728637695312e+00
2.000000000000000000e+00,-2.892951011657714844e+00,2.551342725753784180e+00
2.000000000000000000e+00,-3.053670406341552734e+00,2.693084001541137695e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,3.093850135803222656e+00,3.557249069213867188e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.026981472969055176e-01,2.237119525671005249e-01
2.000000000000000000e+00,3.817088007926940918e-01,5.172915458679199219e-01
2.000000000000000000e+00,-3.180906534194946289e+00,2.541542530059814453e+00
2.000000000000000000e+00,-2.926434040069580078e+00,2.830828189849853516e+00
2.000000000000000000e+00,-3.482255935668945312e+00,2.498486280441284180e+00
2.000000000000000000e+00,-1.741127967834472656e+00,3.916249990463256836e+00
2.000000000000000000e+00,-3.656368494033813477e+00,2.623410701751708984e+00
2.000000000000000000e+00,-3.375109434127807617e+00,2.976566791534423828e+00
2.000000000000000000e+00,-2.075960189104080200e-01,5.315296724438667297e-02
2.000000000000000000e+00,-4.151920378208160400e-01,1.063059344887733459e-01
2.000000000000000000e+00,6.227880716323852539e-01,1.594588756561279297e-01
